
1, 1, 19, 23, 99.999741
1, 1, 19, 5, 99.999741
1, 1, 19, 15, 99.999741
1, 1, 19, 12, 99.999740
1, 1, 19, 14, 99.999740
1, 2, 19, 23, 99.999741
1, 2, 19, 15, 99.999741
1, 2, 19, 12, 99.999741
1, 2, 19, 14, 99.999741
1, 2, 19, 24, 99.999741
1, 3, 19, 23, 99.999741
1, 3, 19, 15, 99.999741
1, 3, 19, 5, 99.999741
1, 3, 19, 12, 99.999741
1, 3, 19, 14, 99.999741
1, 4, 19, 23, 99.999742
1, 4, 19, 15, 99.999741
1, 4, 19, 5, 99.999741
1, 4, 19, 12, 99.999741
1, 4, 19, 14, 99.999741
1, 5, 19, 23, 99.999742
1, 5, 19, 5, 99.999742
1, 5, 19, 15, 99.999742
1, 5, 19, 12, 99.999742
1, 5, 19, 14, 99.999741
1, 6, 19, 23, 99.999741
1, 6, 19, 5, 99.999740
1, 6, 19, 15, 99.999740
1, 6, 19, 12, 99.999740
1, 6, 19, 14, 99.999740
1, 7, 19, 23, 99.999743
1, 7, 19, 5, 99.999743
1, 7, 19, 15, 99.999743
1, 7, 19, 12, 99.999742
1, 7, 19, 14, 99.999742
1, 8, 19, 23, 99.999741
1, 8, 19, 15, 99.999741
1, 8, 19, 5, 99.999741
1, 8, 19, 12, 99.999740
1, 8, 19, 14, 99.999740
1, 9, 19, 23, 99.999741
1, 9, 19, 15, 99.999741
1, 9, 19, 5, 99.999741
1, 9, 19, 12, 99.999741
1, 9, 19, 14, 99.999741
1, 10, 19, 23, 99.999740
1, 10, 19, 15, 99.999740
1, 10, 19, 12, 99.999740
1, 10, 19, 14, 99.999740
1, 10, 19, 24, 99.999740
1, 11, 19, 23, 99.999741
1, 11, 19, 15, 99.999740
1, 11, 19, 12, 99.999740
1, 11, 19, 14, 99.999740
1, 11, 19, 24, 99.999740
1, 12, 19, 23, 99.999740
1, 12, 19, 15, 99.999740
1, 12, 19, 24, 99.999739
1, 12, 19, 12, 99.999739
1, 12, 19, 14, 99.999739
1, 13, 19, 23, 99.999740
1, 13, 19, 15, 99.999740
1, 13, 19, 12, 99.999739
1, 13, 19, 14, 99.999739
1, 13, 19, 24, 99.999739
1, 14, 19, 23, 99.999740
1, 14, 19, 15, 99.999740
1, 14, 19, 12, 99.999739
1, 14, 19, 14, 99.999739
1, 14, 19, 24, 99.999739
1, 15, 19, 23, 99.999740
1, 15, 19, 15, 99.999739
1, 15, 19, 12, 99.999739
1, 15, 19, 14, 99.999739
1, 15, 19, 24, 99.999739
1, 16, 19, 23, 99.999740
1, 16, 19, 15, 99.999740
1, 16, 19, 12, 99.999740
1, 16, 19, 46, 99.999740
1, 16, 19, 48, 99.999740
1, 17, 19, 23, 99.999740
1, 17, 19, 15, 99.999739
1, 17, 19, 46, 99.999739
1, 17, 19, 12, 99.999739
1, 17, 19, 47, 99.999739
1, 18, 19, 23, 99.999740
1, 18, 19, 47, 99.999740
1, 18, 19, 46, 99.999740
1, 18, 19, 48, 99.999740
1, 18, 19, 15, 99.999740
1, 19, 19, 23, 99.999741
1, 19, 19, 47, 99.999740
1, 19, 19, 46, 99.999740
1, 19, 19, 48, 99.999740
1, 19, 19, 15, 99.999740
1, 20, 19, 23, 99.999740
1, 20, 19, 47, 99.999740
1, 20, 19, 46, 99.999740
1, 20, 19, 48, 99.999740
1, 20, 19, 15, 99.999740
1, 21, 19, 23, 99.999740
1, 21, 19, 47, 99.999740
1, 21, 19, 46, 99.999740
1, 21, 19, 48, 99.999740
1, 21, 19, 15, 99.999739
1, 22, 19, 23, 99.999741
1, 22, 19, 47, 99.999741
1, 22, 19, 48, 99.999741
1, 22, 19, 46, 99.999740
1, 22, 19, 15, 99.999740
1, 23, 19, 23, 99.999741
1, 23, 19, 47, 99.999740
1, 23, 19, 48, 99.999740
1, 23, 19, 15, 99.999740
1, 23, 19, 46, 99.999740
1, 24, 19, 23, 99.999741
1, 24, 19, 47, 99.999740
1, 24, 19, 48, 99.999740
1, 24, 19, 15, 99.999740
1, 24, 19, 46, 99.999740
2, 1, 20, 28, 99.999773
2, 1, 20, 54, 99.999773
2, 1, 20, 27, 99.999773
2, 1, 20, 52, 99.999772
2, 1, 20, 23, 99.999772
2, 2, 20, 54, 99.999772
2, 2, 20, 52, 99.999772
2, 2, 20, 28, 99.999772
2, 2, 20, 27, 99.999772
2, 2, 20, 53, 99.999772
2, 3, 20, 54, 99.999775
2, 3, 20, 28, 99.999774
2, 3, 20, 52, 99.999774
2, 3, 20, 27, 99.999774
2, 3, 20, 53, 99.999774
2, 4, 20, 54, 99.999773
2, 4, 20, 28, 99.999773
2, 4, 20, 27, 99.999773
2, 4, 20, 52, 99.999773
2, 4, 20, 23, 99.999773
2, 5, 20, 28, 99.999771
2, 5, 20, 54, 99.999771
2, 5, 20, 27, 99.999771
2, 5, 20, 52, 99.999771
2, 5, 20, 23, 99.999771
2, 6, 20, 28, 99.999774
2, 6, 20, 27, 99.999773
